player,match_id,competition_id,season_id,minutes_played,matches_played,passes,completed_passes,key_passes,assists,shots,shots_on_target,goals,xG,xA,dribbles,dribbles_successful,tackles,tackles_won,interceptions,clearances,blocks,aerial_duels,aerial_duels_won,pressures,fouls_committed,fouls_won,cards_yellow,cards_red,saves,clean_sheets,goals_conceded
Youri Tielemans,3930164,55,282,96,1,17,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
Dodi Lukebakio,3930164,55,282,96,1,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0
Ikoma Loïs Openda,3930164,55,282,97,1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Adam Obert,3930164,55,282,97,1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Dávid Ďuriš,3930164,55,282,97,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0
Nedim Bajrami,3930161,55,282,86,1,27,0,0,1,1,1,1,0.08619496,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0
Ylber Ramadani,3930161,55,282,94,1,43,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,5,0,0,13,2,0,0,0,0,0,0
Kristjan Asllani,3930161,55,282,94,1,62,0,0,0,2,0,0,0.037513932,0,0,0,0,0,1,1,1,0,0,8,1,0,0,0,0,0,0
Federico Dimarco,3930161,55,282,82,1,62,0,0,0,2,1,0,0.025615837,0,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0
Gianluca Scamacca,3930161,55,282,81,1,16,0,0,0,3,1,0,0.17638998,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0
Riccardo Calafiori,3930161,55,282,93,1,108,0,0,0,2,0,0,0.28118819,0,0,0,0,0,0,1,0,0,0,5,2,0,0,0,0,0,0
Alessandro Bastoni,3930161,55,282,94,1,115,0,0,1,1,1,1,0.1377708,0,0,0,0,0,0,2,1,0,0,5,2,2,0,0,0,0,0
Nicolò Barella,3930161,55,282,91,1,108,0,0,1,1,1,1,0.0846303,0,1,0,0,0,1,0,2,0,0,5,1,0,0,0,0,0,0
Jorge Luiz Frello Filho,3930161,55,282,95,1,131,0,0,0,0,0,0,0.0,0,0,0,0,0,1,2,1,0,0,5,0,0,0,0,0,0,0
Mario Mitaj,3930161,55,282,94,1,49,0,0,0,1,0,0,0.030680664,0,0,0,0,0,3,0,2,0,0,17,1,1,0,0,0,0,0
Taulant Sulejmanov,3930161,55,282,67,1,17,0,0,0,0,0,0,0.0,0,0,0,0,0,2,1,1,0,0,13,1,1,0,0,0,0,0
Federico Chiesa,3930161,55,282,76,1,37,0,0,0,3,0,0,0.077309441,0,6,5,0,0,0,0,3,0,0,4,0,1,0,0,0,0,0
Thomas Strakosha,3930161,55,282,93,1,26,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giovanni Di Lorenzo,3930161,55,282,94,1,131,0,0,0,1,0,0,0.07586851,0,0,0,0,0,2,2,3,0,0,15,0,1,0,0,0,0,0
Davide Frattesi,3930161,55,282,94,1,37,0,0,0,1,0,0,0.21950644,0,1,0,0,0,0,0,3,0,0,9,1,1,0,0,0,0,0
Arlind Afrim Ajeti,3930161,55,282,94,1,51,0,0,0,0,0,0,0.0,0,0,0,0,0,1,2,2,0,0,3,0,0,0,0,0,0,0
Lorenzo Pellegrini,3930161,55,282,76,1,41,0,1,0,3,0,0,0.371517155,0,0,0,0,0,1,0,1,0,0,5,1,0,0,0,0,0,0
Jasir Asani,3930161,55,282,67,1,10,0,0,0,2,0,0,0.038123703,0,0,0,0,0,2,1,2,0,0,16,0,1,0,0,0,0,0
Armando Broja,3930161,55,282,75,1,11,0,0,0,0,0,0,0.0,0,1,0,0,0,1,1,1,0,0,2,2,4,0,0,0,0,0
Gianluigi Donnarumma,3930161,55,282,95,1,21,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Berat Djimsiti,3930161,55,282,94,1,57,0,0,0,1,0,0,0.05804902,0,0,0,0,0,0,6,5,0,0,5,0,0,0,0,0,0,0
Elseid Hysaj,3930161,55,282,94,1,36,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,3,0,0,7,0,0,0,0,0,0,0
Arbër Hoxha,3930161,55,282,94,1,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,7,1,1,0,0,0,0,0
Qazim Laçi,3930161,55,282,94,1,8,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0
Bryan Cristante,3930161,55,282,94,1,29,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
Andrea Cambiaso,3930161,55,282,94,1,9,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0
Matteo Darmian,3930161,55,282,93,1,8,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ernest Muçi,3930161,55,282,88,1,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Rey Manaj,3930161,55,282,94,1,2,0,0,0,1,1,0,0.104034275,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0
Michael Ijemuan Folorunsho,3930161,55,282,94,1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mateo Retegui,3930161,55,282,94,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Piotr Zieliński,3938637,55,282,77,1,40,0,1,0,1,1,0,0.036215097,0,1,0,0,0,1,1,5,0,0,8,0,1,0,0,0,0,0
Sebastian Szymański,3938637,55,282,45,1,14,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,2,0,0,16,1,1,0,0,0,0,0
Nicola Zalewski,3938637,55,282,94,1,31,0,0,0,1,1,0,0.018691555,0,3,2,0,0,1,0,4,0,0,8,1,2,0,0,0,0,0
Bart Verbruggen,3938637,55,282,94,1,38,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virgil van Dijk,3938637,55,282,92,1,70,0,0,0,1,1,0,0.033487294,0,0,0,0,0,2,5,1,0,0,6,2,2,0,0,0,0,0
Bartosz Salamon,3938637,55,282,85,1,31,0,0,0,1,0,0,0.0034011703,0,0,0,0,0,2,6,2,0,0,8,1,0,0,0,0,0,0
Joey Veerman,3938637,55,282,61,1,68,0,0,0,0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,7,1,0,0,0,0,0,0
Xavi Simons,3938637,55,282,61,1,29,0,0,0,3,0,0,0.083909429,0,1,0,0,0,1,0,3,0,0,15,1,0,0,0,0,0,0
Jerdy Schouten,3938637,55,282,94,1,78,0,0,0,0,0,0,0.0,0,3,3,0,0,2,1,0,0,0,9,0,0,0,0,0,0,0
Nathan Aké,3938637,55,282,86,1,70,0,1,0,0,0,0,0.0,0,0,0,0,0,0,4,1,0,0,6,0,0,0,0,0,0,0
Stefan de Vrij,3938637,55,282,94,1,69,0,0,0,1,0,0,0.06877075,0,0,0,0,0,1,4,0,0,0,9,0,0,0,0,0,0,0
Denzel Dumfries,3938637,55,282,94,1,78,0,0,0,2,0,0,0.146865504,0,1,1,0,0,0,1,1,0,0,22,2,0,0,0,0,0,0
Tijjani Reijnders,3938637,55,282,91,1,47,0,0,0,4,0,0,0.236323385,0,1,0,0,0,0,1,1,0,0,8,0,0,0,0,0,0,0
Jakub Piotr Kiwior,3938637,55,282,94,1,39,0,0,0,2,2,0,0.079113196,0,1,1,0,0,1,2,3,0,0,16,0,0,0,0,0,0,0
Cody Mathès Gakpo,3938637,55,282,80,1,34,0,0,1,5,2,1,0.290270863,0,4,4,0,0,0,1,1,0,0,11,0,4,0,0,0,0,0
Memphis Depay,3938637,55,282,80,1,25,0,0,0,4,0,0,0.35848586,0,3,1,0,0,0,0,1,0,0,18,2,2,0,0,0,0,0
Przemysław Frankowski,3938637,55,282,92,1,30,0,0,0,0,0,0,0.0,0,1,1,0,0,1,0,4,0,0,14,2,0,0,0,0,0,0
Wojciech Szczęsny,3938637,55,282,94,1,31,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Jan Bednarek,3938637,55,282,94,1,27,0,0,0,0,0,0,0.0,0,0,0,0,0,2,7,3,0,0,8,1,0,0,0,0,0,0
Kacper Urbanski,3938637,55,282,54,1,15,0,0,0,0,0,0,0.0,0,2,1,0,0,1,0,2,0,0,18,0,0,0,0,0,0,0
Taras Wiktorowicz Romanczuk,3938637,55,282,54,1,12,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,2,0,0,8,1,0,0,0,0,0,0
Adam Buksa,3938637,55,282,94,1,5,0,0,1,2,1,1,0.13089512,0,1,0,0,0,0,3,4,0,0,15,1,3,0,0,0,0,0
Jakub Moder,3938637,55,282,94,1,21,0,0,0,3,1,0,0.488107467,0,0,0,0,0,0,1,1,0,0,6,0,1,0,0,0,0,0
Karol Świderski,3938637,55,282,94,1,8,0,0,0,1,1,0,0.13144952,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
Bartosz Slisz,3938637,55,282,93,1,10,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0
Donyell Malen,3938637,55,282,93,1,17,0,0,0,0,0,0,0.0,0,2,2,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0
Georginio Wijnaldum,3938637,55,282,93,1,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0
Jeremie Frimpong,3938637,55,282,94,1,1,0,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jakub Piotrowski,3938637,55,282,92,1,7,0,0,0,1,0,0,0.021284437,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
Wout Weghorst,3938637,55,282,94,1,2,0,0,1,1,1,1,0.09464203,0,0,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,0
Bartosz Bereszyński,3938637,55,282,93,1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Micky van de Ven,3938637,55,282,93,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0
Róbert Boženík,3938640,55,282,59,1,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,21,2,1,0,0,0,0,0
Milan Škriniar,3938640,55,282,94,1,108,0,0,0,1,0,0,0.01799174,0,0,0,0,0,2,0,0,0,0,3,1,2,0,0,0,0,0
Denis Vavro,3938640,55,282,94,1,85,0,0,0,1,0,0,0.041888792,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0
Dávid Hancko,3938640,55,282,66,1,45,0,0,0,1,1,0,0.078277074,0,2,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
Mykola Shaparenko,3938640,55,282,91,1,38,0,1,1,1,1,1,0.23976156,0,1,0,0,0,3,0,2,0,0,26,3,0,0,0,0,0,0
Stanislav Lobotka,3938640,55,282,94,1,83,0,0,0,0,0,0,0.0,0,1,1,0,0,0,2,1,0,0,12,1,3,0,0,0,0,0
Ondrej Duda,3938640,55,282,59,1,40,0,0,0,1,0,0,0.02533847,0,0,0,0,0,0,1,0,0,0,6,1,1,0,0,0,0,0
Mykola Matvienko,3938640,55,282,92,1,76,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,2,0,0,3,0,2,0,0,0,0,0
Anatolii Trubin,3938640,55,282,95,1,40,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illia Zabarnyi,3938640,55,282,93,1,68,0,0,0,0,0,0,0.0,0,0,0,0,0,1,2,2,0,0,5,0,0,0,0,0,0,0
Lukáš Haraslín,3938640,55,282,66,1,20,0,1,0,2,2,0,0.116472721,0,4,4,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0
Peter Pekarík,3938640,55,282,94,1,47,0,0,0,1,0,0,0.024953041,0,1,0,0,0,0,2,4,0,0,5,0,0,0,0,0,0,0
Juraj Kucka,3938640,55,282,94,1,37,0,0,0,3,0,0,0.0785735185,0,2,0,0,0,0,1,0,0,0,9,1,1,0,0,0,0,0
Artem Dovbyk,3938640,55,282,66,1,9,0,0,0,2,0,0,0.375410177,0,2,2,0,0,0,0,0,0,0,10,2,1,0,0,0,0,0
Ivan Schranz,3938640,55,282,85,1,32,0,0,1,3,2,1,0.282178526,0,2,0,0,0,0,0,1,0,0,7,1,1,0,0,0,0,0
Oleksandr Zinchenko,3938640,55,282,94,1,55,0,1,0,1,1,0,0.0076609575,0,1,1,0,0,1,3,3,0,0,8,0,1,0,0,0,0,0
Oleksandr Tymchyk,3938640,55,282,93,1,37,0,0,0,0,0,0,0.0,0,0,0,0,0,2,3,1,0,0,9,1,1,0,0,0,0,0
Volodymyr Brazhko,3938640,55,282,84,1,41,0,0,0,1,1,0,0.02577948,0,0,0,0,0,1,2,2,0,0,13,2,0,0,0,0,0,0
Georgiy Sudakov,3938640,55,282,94,1,28,0,0,0,1,0,0,0.03816442,0,3,2,0,0,0,0,1,0,0,10,0,2,0,0,0,0,0
Mykhailo Mudryk,3938640,55,282,84,1,15,0,0,0,3,1,0,0.143444616,0,3,2,0,0,1,1,0,0,0,8,0,0,0,0,0,0,0
Martin Dúbravka,3938640,55,282,92,1,38,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andriy Yarmolenko,3938640,55,282,66,1,29,0,0,0,2,0,0,0.451105,0,0,0,0,0,1,1,1,0,0,2,1,2,0,0,0,0,0
László Bénes,3938640,55,282,94,1,18,0,0,0,1,0,0,0.08046466,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
David Strelec,3938640,55,282,87,1,6,0,0,0,0,0,0,0.0,0,2,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0
Oleksandr Zubkov,3938640,55,282,94,1,9,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,12,3,1,0,0,0,0,0
Roman Yaremchuk,3938640,55,282,94,1,7,0,0,1,2,1,1,0.45032907,0,0,0,0,0,0,1,1,0,0,5,2,0,0,0,0,0,0
Adam Obert,3938640,55,282,94,1,25,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0
Tomáš Suslov,3938640,55,282,94,1,5,0,0,0,0,0,0,0.0,0,4,2,0,0,0,0,1,0,0,5,0,2,0,0,0,0,0
Maksym Talovierov,3938640,55,282,92,1,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serhii Sydorchuk,3938640,55,282,93,1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
Leo Sauer,3938640,55,282,94,1,2,0,0,0,0,0,0,0.0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Ruslan Malinovskiy,3938640,55,282,94,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
Georges Mikautadze,3938642,55,282,87,1,19,0,0,1,1,1,1,0.7835,0,3,2,0,0,0,0,1,0,0,6,1,5,0,0,0,0,0
Giorgi Kochorashvili,3938642,55,282,94,1,43,0,0,0,0,0,0,0.0,0,3,2,0,0,3,1,0,0,0,17,3,2,0,0,0,0,0
Zuriko Davitashvili,3938642,55,282,61,1,18,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,3,0,0,10,0,3,0,0,0,0,0
Heorhii Tsitaishvili,3938642,55,282,61,1,20,0,0,0,0,0,0,0.0,0,4,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
Anzor Mekvabishvili,3938642,55,282,93,1,37,0,0,0,1,0,0,0.05346131,0,0,0,0,0,2,2,3,0,0,11,3,1,0,0,0,0,0
Lasha Dvali,3938642,55,282,94,1,35,0,0,0,0,0,0,0.0,0,0,0,0,0,0,6,5,0,0,9,0,0,0,0,0,0,0
Tomáš Holeš,3938642,55,282,94,1,60,0,0,0,1,0,0,0.01932125,0,0,0,0,0,0,3,2,0,0,12,1,2,0,0,0,0,0
Václav Černý,3938642,55,282,54,1,34,0,0,0,2,1,0,0.561630652,0,2,1,0,0,1,0,0,0,0,6,1,0,0,0,0,0,0
Khvicha Kvaratskhelia,3938642,55,282,80,1,19,0,0,0,1,0,0,0.023518495,0,7,3,0,0,0,0,1,0,0,11,2,3,0,0,0,0,0
Robin Hranáč,3938642,55,282,92,1,55,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,2,0,0,19,3,0,0,0,0,0,0
Tomáš Souček,3938642,55,282,92,1,44,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,16,2,2,0,0,0,0,0
Patrik Schick,3938642,55,282,67,1,22,0,0,1,7,4,1,1.1934658219999998,0,0,0,0,0,0,1,1,0,0,7,0,1,0,0,0,0,0
